AdmGUIDValue_tab,DarInstitutionCode,DarBasisOfRecord,DarCatalogNumber,DarCollectorNumber,DarCollector,DarRelatedInformation,DarYearCollected,DarContinentOcean,DarCountry,DarStateProvince,DarCounty,DarLocality,DarMinimumElevation,DarMaximumElevation,DarDecimalLatitude,DarDecimalLongitude,DarGeorefMethod,DarCoordinateUncertaintyInMeter,DarIdentifiedBy,DarTypeStatus,DarScientificName,DarKingdom,DarPhylum,DarFamily,DarGenus,DarSpecies,DarSubspecies,DarSpecificEpithet,DarInfraspecificEpithet,DarInfraspecificRank,DarScientificNameAuthor
eeade93d-a5a1-4def-97f1-c4a7536bbb1c,NY,PreservedSpecimen,2589620,15020,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2911768,2015,North America,United States of America,New York,New York Co.,Central Park. Reservoir. Between 93rd and 94th Streets and between 7th and 8th Avenues,37,37,40.789,-73.9613,GPS,,D. E. Atha,,Viola pubescens Aiton,Plantae,Magnoliophyta,Violaceae,Viola,pubescens,,Species,,,
34520036-f088-4153-9768-002b13e13bf3,NY,PreservedSpecimen,2549557,15057,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2913731,2015,North America,United States of America,New York,New York Co.,Central Park.  Ramble. Between 77th and 78th Streets and between 5th and 6th Avenues,18,18,40.777,-73.9681,GPS,,D. E. Atha,,Halesia tetraptera L.,Plantae,Magnoliophyta,Styracaceae,Halesia,tetraptera,,Species,,,
b5ea6186-fb74-43aa-9ad6-7aa72d0536f5,NY,PreservedSpecimen,2549558,15058,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2913435,2015,North America,United States of America,New York,New York Co.,"Central Park.  Ramble, Iphigene's Walk. Between 78th and 79th Streets and between 6th and 7th Avenues.",18,18,40.7781,-73.9684,GPS,,D. E. Atha,,Viola labradorica Schrank,Plantae,Magnoliophyta,Violaceae,Viola,labradorica,,Species,,,
55ca521e-e5ac-430a-b4e5-ff4dcbcaaf96,NY,PreservedSpecimen,2456436,14636,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2652381,2014,North America,United States of America,New York,New York Co.,Central Park.  Ramble.  Between 77th and 78th Sts at 6th Ave,30,30,40.7776,-73.9683,GPS,,D. E. Atha,,Lysimachia ciliata L.,Plantae,Magnoliophyta,Primulaceae,Lysimachia,ciliata,,Species,,,
8c5ee7ac-4588-470d-9e1a-41e7ef0bf486,NY,PreservedSpecimen,2456549,14749,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2686868,2014,North America,United States of America,New York,New York Co.,Central Park. Reservoir. Between 95th and 96th Sts and between 5th and 6th Aves,44,44,40.7882,-73.9575,GPS,,D. E. Atha,,Teucrium canadense L.,Plantae,Magnoliophyta,Lamiaceae,Teucrium,canadense,,Species,,,
091f5fa0-08ec-4289-a865-d03f66183667,NY,PreservedSpecimen,2450099,14499,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2643324,2014,North America,United States of America,New York,New York Co.,"Central Park. Mount, at compost Area. Between 105th and 106th Streets and between 5th and 6th Avenues",46,46,40.7945,-73.9536,GPS,25,D. E. Atha,,Malva neglecta Wallr.,Plantae,Magnoliophyta,Malvaceae,Malva,neglecta,,Species,,,
39e3c88e-0804-46c0-b53a-d27c79d06d0c,NY,PreservedSpecimen,2549570,15070,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2913577,2015,North America,United States of America,New York,New York Co.,"Central Park. Ramble, south of weather station. Between 77th and 78th Streets and between 6th and 7th Avenues",34,34,40.779,-73.9696,GPS,,D. E. Atha,,Dactylis glomerata L.,Plantae,Magnoliophyta,Poaceae,Dactylis,glomerata,,Species,,,
9ca50cbf-acac-4b86-a28b-6bc6637ab161,NY,PreservedSpecimen,2589613,15013,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2911718,2015,North America,United States of America,New York,New York Co.,Central Park. Ramble.  Between 76th and 77th Streets and between 7th and 8th Avenues,34,34,40.7786,-73.9716,GPS,,D. E. Atha,,Vaccinium corymbosum L.,Plantae,Magnoliophyta,Ericaceae,Vaccinium,corymbosum,,Species,,,
83cc105a-e829-4710-8038-3f227f98fef9,NY,PreservedSpecimen,2456467,14667,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2681453,2014,North America,United States of America,New York,New York Co.,Central Park. North Woods. Between 108th and 109th Sts and between 6th and 7th Aves,23,23,40.7977,-73.9546,GPS,,D. E. Atha,,Tradescantia ohiensis Raf.,Plantae,Magnoliophyta,Commelinaceae,Tradescantia,ohiensis,,Species,,,
10795c20-c1b8-4c67-8fa9-24baff6c0577,NY,PreservedSpecimen,2456441,14641,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2652392,2014,North America,United States of America,New York,New York Co.,Central Park. 65th Street Transverse.  Between 65th and 66th Sts and between 6th and 7th Aves,19,19,40.7706,-73.9757,GPS,,D. E. Atha,,Koelreuteria paniculata Laxm.,Plantae,Magnoliophyta,Sapindaceae,Koelreuteria,paniculata,,Species,,,
e356f50a-4035-493d-b648-4e2f637c1988,NY,PreservedSpecimen,2589617,15017,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2911748,2015,North America,United States of America,New York,New York Co.,Central Park. 97th Street Transverse to Reservoir. Between 96th and 97th Streets and between 5th and 6th Avenues,34,34,40.7893,-73.9584,GPS,,D. E. Atha,,Koelreuteria paniculata Laxm.,Plantae,Magnoliophyta,Sapindaceae,Koelreuteria,paniculata,,Species,,,
f7e4af08-f07e-4bbe-a672-99d303bda6cd,NY,PreservedSpecimen,2589618,15018,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2911759,2015,North America,United States of America,New York,New York Co.,"Central Park. 97th Street Transverse, south side. Between 96th and 97th Streets and between 5th and 6th Avenues",34,34,40.7893,-73.9586,GPS,,D. E. Atha,,Koelreuteria paniculata Laxm.,Plantae,Magnoliophyta,Sapindaceae,Koelreuteria,paniculata,,Species,,,
214a208e-94c6-4939-ab9b-099b767a004f,NY,PreservedSpecimen,2457199,14898,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2718090,2014,North America,United States of America,New York,New York Co.,"Central Park. Ramble, northwest of Azalea Pond. Between 75th and 76th Sts and between 6th and 7th Aves",50,50,40.7773,-73.9697,GPS,25,D. E. Atha,,Celtis occidentalis L.,Plantae,Magnoliophyta,Ulmaceae,Celtis,occidentalis,,Species,,,
3590c707-9eb5-43c0-9e3d-17dd392e9fbc,NY,PreservedSpecimen,2456299,14599,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2645768,2014,North America,United States of America,New York,New York Co.,"Central Park. Ramble, north of the Boathouse.  Between 76th and 77th Sts and between 5th and 6th Aves",24,24,40.7766,-73.9677,GPS,25,D. E. Atha,,Diospyros virginiana L.,Plantae,Magnoliophyta,Ebenaceae,Diospyros,virginiana,,Species,,,
3cd7b62d-df84-4955-b896-600828ef06cb,NY,PreservedSpecimen,2456300,14600,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2652010,2014,North America,United States of America,New York,New York Co.,"Central Park. Ramble, north of the Boathouse.  Between 76th and 77th Sts and between 5th and 6th Aves",24,24,40.7766,-73.9677,GPS,25,D. E. Atha,,Diospyros virginiana L.,Plantae,Magnoliophyta,Ebenaceae,Diospyros,virginiana,,Species,,,
92e8d411-7067-48ff-b875-e7bccfdab4f3,NY,PreservedSpecimen,2456651,14751,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2691877,2014,North America,United States of America,New York,New York Co.,Central Park. Reservoir. Between 95th and 96th Sts and between 5th and 6th Aves,44,44,40.7882,-73.9575,GPS,,D. E. Atha,,Acalypha australis L.,Plantae,Magnoliophyta,Euphorbiaceae,Acalypha,australis,,Species,,,
98e6bcec-6df6-4dda-85e0-08971be35588,NY,PreservedSpecimen,2456874,14899,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2718091,2014,North America,United States of America,New York,New York Co.,"Central Park. Ramble, northwest of Azalea Pond. Between 75th and 76th Sts and between 6th and 7th Aves",50,50,40.7773,-73.9697,GPS,25,D. E. Atha,,Celtis sinensis Pers.,Plantae,Magnoliophyta,Ulmaceae,Celtis,sinensis,,Species,,,
7d90f806-ab72-4f08-a0f6-a3ad9cad7522,NY,PreservedSpecimen,2589689,14989,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2890775,2015,North America,United States of America,New York,New York Co.,Central Park. Great Hill. At the Children's Glade.  Between 104th and 105th Sts and 7th and 8th Aves,29,29,40.797,-73.9598,GPS,,D. E. Atha,,Thalictrum dioicum L.,Plantae,Magnoliophyta,Ranunculaceae,Thalictrum,dioicum,,Species,,,
65cb6bbe-d8ae-465b-a7fc-5ec88bb0bd35,NY,PreservedSpecimen,2589619,15019,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2911760,2015,North America,United States of America,New York,New York Co.,Central Park. Reservoir. Between 95th and 96th Streets and between 6th and 7th Avenues,37,37,40.7889,-73.9602,GPS,,D. E. Atha,,Ranunculus abortivus L.,Plantae,Magnoliophyta,Ranunculaceae,Ranunculus,abortivus,,Species,,,
e75c6c4c-9ab8-4514-a674-1ca344d37265,NY,PreservedSpecimen,2457045,14945,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2733726,2014,North America,United States of America,New York,New York Co.,"Central Park. Great Hill, cliff above sidewalk on 8th Ave. Between 104th and 105th Sts and between 7th and 8th Aves",48,48,40.7971,-73.9604,GPS,25,D. E. Atha,,Sedum sarmentosum Bunge,Plantae,Magnoliophyta,Crassulaceae,Sedum,sarmentosum,,Species,,,
f07fc0f9-4745-425f-9ed1-31d4dd15d7ca,NY,PreservedSpecimen,2456364,14714,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2686410,2014,North America,United States of America,New York,New York Co.,"Central Park.  Great Lawn, just south of the 86th St. Transverse. Between 85th and 86th Sts and between 5th and 6th Aves",35,35,40.7828,-73.9638,GPS,,D. E. Atha,,Medicago lupulina L.,Plantae,Magnoliophyta,Fabaceae,Medicago,lupulina,,Species,,,
417af7f5-0524-45d8-8448-6c337ac83725,NY,PreservedSpecimen,2449994,14594,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2671762,2014,North America,United States of America,New York,New York Co.,"Central Park. Ramble, north of the Boathouse.  Between 75th and 76th Sts and between 5th and 6th Aves",24,24,40.776,-73.9685,GPS,25,D. E. Atha,,Medicago lupulina L.,Plantae,Magnoliophyta,Fabaceae,Medicago,lupulina,,Species,,,
9d09599f-064a-4366-a067-a21131013334,NY,PreservedSpecimen,2449871,14371,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2624275,2014,North America,United States of America,New York,New York Co.,"Central Park, North Woods, between 108th and 109th Sts and between Lenox Ave and Adam Clayton Powell Jr Blvd",14,14,40.798,-73.9546,GPS,,D. E. Atha,,Lamium purpureum L.,Plantae,Magnoliophyta,Lamiaceae,Lamium,purpureum,,Species,,,
8a1e8f25-edbf-4767-a041-9ffdbc0ed0b3,NY,PreservedSpecimen,2589700,15000,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2911569,2015,North America,United States of America,New York,New York Co.,Central Park. Great Hill. Between 102nd and 103rd Streets and between 7th and 8th Aves,18,18,40.7949,-73.9593,GPS,,D. E. Atha,,Viola sororia Willd.,Plantae,Magnoliophyta,Violaceae,Viola,sororia,,Species,,,
82775f35-f036-45b6-bfa6-71ce46fef110,NY,PreservedSpecimen,2589601,15001,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2911586,2015,North America,United States of America,New York,New York Co.,Central Park. Great Hill. Between 102nd and 103rd Streets and between 7th and 8th Aves,18,18,40.7949,-73.9593,GPS,,D. E. Atha,,Viola sororia Willd.,Plantae,Magnoliophyta,Violaceae,Viola,sororia,,Species,,,
a7e62f5a-810c-4d4d-acc5-93a6cf24c218,NY,PreservedSpecimen,2549560,15060,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2913559,2015,North America,United States of America,New York,New York Co.,"Central Park.  Ramble, Ramble Shed. Between 78th and 79th Streets and between 6th and 7th Avenues",18,18,40.7785,-73.9687,GPS,,D. E. Atha,,Viola sororia Willd.,Plantae,Magnoliophyta,Violaceae,Viola,sororia,,Species,,,
2b065ced-bf9e-451b-8653-03332cc54995,NY,PreservedSpecimen,2456359,14709,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2686416,2014,North America,United States of America,New York,New York Co.,"Central Park.  Great Lawn, just south of the 86th St. Transverse. Between 85th and 86th Sts and between 5th and 6th Aves",35,35,40.7828,-73.9638,GPS,,D. E. Atha,,Plantago rugelii Decne.,Plantae,Magnoliophyta,Plantaginaceae,Plantago,rugelii,,Species,,,
2012fa93-1538-4f59-9169-574e20aeedd9,NY,PreservedSpecimen,2589750,15050,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2913424,2015,North America,United States of America,New York,New York Co.,Central Park. Meer and Forts.  Between the Conservatory Garden and the Harlem Meer. 108th and 109th Streets and between 6th and 7th Avenues,17,17,40.7949,-73.9522,GPS,,D. E. Atha,,Fraxinus americana L.,Plantae,Magnoliophyta,Oleaceae,Fraxinus,americana,,Species,,,
da0aeb65-f298-4d0f-bc29-e22c5aeed8c1,NY,PreservedSpecimen,2549574,15074,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2913592,2015,North America,United States of America,New York,New York Co.,"Central Park. Ramble, southwest of the Ramble Shed. Between 77th and 78th Streets and between 6th and 7th Avenues",31,31,40.7784,-73.9681,GPS,,D. E. Atha,,Fraxinus americana L.,Plantae,Magnoliophyta,Oleaceae,Fraxinus,americana,,Species,,,
2f90a7ff-5dfb-4879-b183-610a90b54351,NY,PreservedSpecimen,2456442,14642,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2652396,2014,North America,United States of America,New York,New York Co.,Central Park. 65th Street Transverse.  Between 65th and 66th Sts and between 7th and 8th Aves,19,19,40.7714,-73.9775,GPS,,D. E. Atha,,Ligustrum ovalifolium Hassk.,Plantae,Magnoliophyta,Oleaceae,Ligustrum,ovalifolium,,Species,,,
3598ccad-fe54-49de-921e-4009cbef7463,NY,PreservedSpecimen,2549553,15053,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2913431,2015,North America,United States of America,New York,New York Co.,"Central Park.  Lake, at the Loeb Boathouse. Between 75th and 76th Streets and between 5th and 6th Avenues",18,18,40.7755,-73.9684,GPS,,D. E. Atha,,Quercus phellos L.,Plantae,Magnoliophyta,Fagaceae,Quercus,phellos,,Species,,,
b59766b6-2f1b-4013-add2-406549772a6c,NY,PreservedSpecimen,2456357,14707,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2686391,2014,North America,United States of America,New York,New York Co.,"Central Park.  Great Lawn, just south of the 86th St. Transverse. Between 85th and 86th Sts and between 5th and 6th Aves",35,35,40.7828,-73.9638,GPS,,D. E. Atha,,Epilobium ciliatum Raf.,Plantae,Magnoliophyta,Onagraceae,Epilobium,ciliatum,,Species,,,
bdae41f4-34ef-42d2-af00-e428672e8b2a,NY,PreservedSpecimen,2456358,14708,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2686412,2014,North America,United States of America,New York,New York Co.,"Central Park.  Great Lawn, just south of the 86th St. Transverse. Between 85th and 86th Sts and between 5th and 6th Aves",35,35,40.7828,-73.9638,GPS,,D. E. Atha,,Plantago major L.,Plantae,Magnoliophyta,Plantaginaceae,Plantago,major,,Species,,,
04677da5-e7d1-43c1-b41a-b6238cc98ed2,NY,PreservedSpecimen,2456483,14683,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2681465,2014,North America,United States of America,New York,New York Co.,Central Park. 79th St Transverse.  At 81st St and between 7th and 8th Aves,29,29,40.7819,-73.9714,GPS,,D. E. Atha,,Polygonum aviculare L.,Plantae,Magnoliophyta,Polygonaceae,Polygonum,aviculare,,Species,,,
aa93fc34-d40f-4817-8ebe-739309669c7f,NY,PreservedSpecimen,2450071,14471,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2643280,2014,North America,United States of America,New York,New York Co.,"Central Park. Tennis House, north of the Tennis Courts, between 96th and 97th Streets and between 6th and 7th Avenues",31,31,40.7905,-73.9611,GPS,25,D. E. Atha,,Solanum dulcamara L.,Plantae,Magnoliophyta,Solanaceae,Solanum,dulcamara,,Species,,,
3c2cf854-eafb-4fb2-988e-58266ac182ea,NY,PreservedSpecimen,2456373,14723,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2686498,2014,North America,United States of America,New York,New York Co.,Central Park. Reservoir. Between 88th and 89th Sts and between 5th and 6th Aves,47,47,40.7834,-73.9597,GPS,,T. C. Andres,,Cucumis melo L.,Plantae,Magnoliophyta,Cucurbitaceae,Cucumis,melo,,Species,,,
96d9703e-3608-4793-b1af-bf1041904bf2,NY,PreservedSpecimen,2589668,14968,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2890734,2015,North America,United States of America,New York,New York Co.,"Central Park. North Meadow, Recreation Center. Between 97th and 98th St and between 7th and 8th Aves",28,28,40.7912,-73.961,GPS,,D. E. Atha,,Draba verna L.,Plantae,Magnoliophyta,Brassicaceae,Draba,verna,,Species,,,
3f9372fc-54d4-48cb-b064-3d7f7709e442,NY,PreservedSpecimen,2549564,15064,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2913563,2015,North America,United States of America,New York,New York Co.,"Central Park. Great Hill, on cliffs west of the Peter Jay Sharp Children's Glade, between 104th and 105th Streets and between 7th and 8th Avenues",31,31,40.797,-73.9605,GPS,,D. E. Atha,,Fraxinus pennsylvanica Marshall,Plantae,Magnoliophyta,Oleaceae,Fraxinus,pennsylvanica,,Species,,,
8c0bf35e-56d2-4ca9-ba0c-f017fa1fbc68,NY,PreservedSpecimen,2549597,15097,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2913724,2015,North America,United States of America,New York,New York Co.,Central Park. Pool. Between 101st and 102nd Streets and between 7th and 8th Avenues,20,20,40.7942,-73.9612,GPS,,D. E. Atha,,Fraxinus pennsylvanica Marshall,Plantae,Magnoliophyta,Oleaceae,Fraxinus,pennsylvanica,,Species,,,
a1279433-0a38-4ed8-9522-0e2db14a9145,NY,PreservedSpecimen,2549562,15062,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2913734,2015,North America,United States of America,New York,New York Co.,"Central Park. Great Hill, at 103rd St entrance. At 103rd St, between 7th and 8th Avenues",27,27,40.796,-73.9612,GPS,,D. E. Atha,,Anemone canadensis L.,Plantae,Magnoliophyta,Ranunculaceae,Anemone,canadensis,,Species,,,
5c772fdf-7ad4-494f-93bf-cb8434d09940,NY,PreservedSpecimen,2449885,14385,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2624365,2014,North America,United States of America,New York,New York Co.,"Central Park, Ramble at north edge of Boathouse parking lot, between 76th and 77th Sts and between 5th Ave and Lenox Ave",22,22,40.7759,-73.9679,GPS,,D. E. Atha,,Cercis canadensis L.,Plantae,Magnoliophyta,Fabaceae,Cercis,canadensis,,Species,,,
b2e22bdf-396c-4305-b8e9-a3de261d3b05,NY,PreservedSpecimen,2589682,14982,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2890749,2015,North America,United States of America,New York,New York Co.,"Central Park. North Woods, Ravine. Southwest of the Lasker Rink.  Between 105th and 106th Sts and between 6th and 7th Aves",49,49,40.7961,-73.9563,GPS,,D. E. Atha,,Prunus virginiana L.,Plantae,Magnoliophyta,Rosaceae,Prunus,virginiana,,Species,,,
9f861c6d-c8bf-440b-98ab-42c64abfc9f2,NY,PreservedSpecimen,2589685,14985,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2890752,2015,North America,United States of America,New York,New York Co.,Central Park. North Woods. Between 108th and 109th Sts and between 7th and 8th Aves,33,33,40.799,-73.9562,GPS,,D. E. Atha,,Prunus virginiana L.,Plantae,Magnoliophyta,Rosaceae,Prunus,virginiana,,Species,,,
aef4422f-6d32-4d93-8dfb-6b841cf9295e,NY,PreservedSpecimen,2456547,14747,D. E. Atha,http://sweetgum.nybg.org/vh/specimen.php?irn=2686866,2014,North America,United States of America,New York,New York Co.,Central Park. Reservoir. At 87th St and between 5th and 6th Aves,46,46,40.7826,-73.9606,GPS,,D. E. Atha,,Hieracium caespitosum Dumort.,Plantae,Magnoliophyta,Asteraceae,Hieracium,caespitosum,,Species,,,
